schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
1.0,RESEARCH_PAPER,SimVerity: When Does Simulated Agent Success Survive Physical Deployment?,"Zhonghao Zhan, Yefan Zhang, Krinos Li, Hamed Haddadi",http://arxiv.org/abs/2608.25067v1,,,2026-08-25T19:00:49+00:00
1.0,RESEARCH_PAPER,FLINT: Efficiently Leveraging High Bandwidth Flash for Capacity-Scalable LLM Inference Acceleration,"Geraldo F. Oliveira, Arash Tavakkol, Xiangyu Zhu, Ahmet Caner Yüzügüler, Vamanan Arulchelvan, Lukas Cavigelli, Renzo Andri, Mohammad Sadrosadati, Jia Xinglei, Onur Mutlu, Zhou Ke, Shai Bergman, Ji Zhang",http://arxiv.org/abs/2608.25062v1,,,2026-08-25T18:58:14+00:00
1.0,RESEARCH_PAPER,DataKernelBench: Can LLMs Optimize Database Queries on GPUs?,"Gokul Karthik Kumar, Yotam Perlitz, Corey Lammie, Andrea Giovannini, Katja Hose",http://arxiv.org/abs/2608.25061v2,,,2026-08-25T18:57:39+00:00
1.0,RESEARCH_PAPER,"SPECTRA: Subspace-Preserving Embedding Calibration, Transport, and Replay for Fully Few-Shot Class-Incremental Audio Classification","Giries Abu Ayoub, Loay Mualem, Simon Korman",http://arxiv.org/abs/2608.25054v1,,,2026-08-25T18:43:58+00:00
1.0,RESEARCH_PAPER,"Hydra: Phase-Aware Workload Characterization of LLM Inference across Edge SoC Generations, Backends, and Quantization Levels","Amir Taherin, Sana Taghipour Anvari, Charles Amante, Yixiao Chen, Ruben Noroian, Zlatan Feric, Nicolas Bohm Agostini, Pu Zhao, José Cano, Bin Ren, Yanzhi Wang, David Kaeli",http://arxiv.org/abs/2608.25053v1,https://github.com/amirtaherin/hydra,0,2026-08-25T18:43:43+00:00
1.0,RESEARCH_PAPER,"ARISMA: Guidelines for AI- and LLM-Assisted Systematic Reviews, Scoping Reviews, and Mapping Studies","Mahyar Tourchi Moghaddam, Mina Alipour",http://arxiv.org/abs/2608.25050v1,,,2026-08-25T18:40:06+00:00
1.0,RESEARCH_PAPER,LifePlanner: Evaluating LLM Agents for Geo-spatial Planning with Social Media Data,"Zhen Dong, Yuning Peng, Yutao Shi, Lei Zhong, Yongsen Mao, Yuan Liu, Haiping Wang",http://arxiv.org/abs/2608.25039v1,,,2026-08-25T18:28:29+00:00
1.0,RESEARCH_PAPER,"Retrieve, Match, Escalate: Accurate and Scalable Product Linking with VLM-Distilled Cross-Encoders and Agentic VLMs","Jian Wang, Steven Xu, Sanjyot Thete, Maryam Barouti, Tom Tang, Elaine Wu, Charu Sareen, Kyle MacDonald",http://arxiv.org/abs/2608.25037v1,,,2026-08-25T18:26:34+00:00
1.0,RESEARCH_PAPER,CVE-SAI: Counterfactual Visual Evidence-Guided Selective Attribute Indexing for Risk-Controlled E-commerce Search,"Xiaolong Sun, Qichao Wang, Hangyu Li, Liang Chen",http://arxiv.org/abs/2608.25023v1,,,2026-08-25T18:10:36+00:00
1.0,RESEARCH_PAPER,A Primer on Computational Semantics for Artificial Intelligence Systems,Casey Kennington,http://arxiv.org/abs/2608.25022v1,,,2026-08-25T18:10:04+00:00
1.0,RESEARCH_PAPER,Does Fine-Tuning Undo Activation Steering? Behavioural Recovery Without Weight-Edit Reversal,"Philipp E. Glass, Allan Tucker, Yongmin Li, Alina Miron",http://arxiv.org/abs/2608.24988v1,,,2026-08-25T17:59:57+00:00
1.0,RESEARCH_PAPER,D$^3$-MOPD: Adaptive Dynamic Domain ScheDuling for Efficient Multi-Teacher Distillation,"Zechen Sun, Zhiwei Zhang, Fei Zhao, Juntao Li, Mu Chuan, Huayu Deng, Guojian Zhan, Wenliang Chen, Yao Hu, Min Zhang",http://arxiv.org/abs/2608.24987v1,,,2026-08-25T17:57:11+00:00
1.0,RESEARCH_PAPER,Recursive Experiential-Working Memory Evolution for Long-Horizon Agent Harnesses,"Zhaochen Yu, Yingcheng Wu, Zhenfei Yin, Kaiyuan Chen, Zhe Zhao, Mengdi Wang, Shuicheng Yan, Ling Yang",http://arxiv.org/abs/2608.24876v1,https://github.com/Gen-Verse/Recuris,76,2026-08-25T17:56:35+00:00
1.0,RESEARCH_PAPER,SPO++: Stream-Aligned Policy Optimization for Asynchronous Agentic RL,"Kai Ruan, Jinghao Lin, Qianshan Wei, Ziqi Zhou, Zihe Huang",http://arxiv.org/abs/2608.24870v1,,,2026-08-25T17:52:19+00:00
1.0,RESEARCH_PAPER,FedV-KGQA: Multi-Hop Question Answering over Vertically Partitioned Knowledge Graphs,"Md Saikat Islam Khan Bappy, Oshani Seneviratne",http://arxiv.org/abs/2608.24846v1,,,2026-08-25T17:34:27+00:00
1.0,RESEARCH_PAPER,LAION-BVD: A 10-Million-Hour Open Video Dataset for Multimodal Pre-training,"Andreas Hochlehnert, Marianna Nezhurina, Mehdi Cherti, Andrej Radonjic, Thaddäus Wiedemer, Christoph Schuhmann, Romain Beaumont, Wieland Brendel, Bernhard Schölkopf, A. Sophia Koepke, Jenia Jitsev, Matthias Bethge",http://arxiv.org/abs/2608.24845v1,,,2026-08-25T17:34:19+00:00
1.0,RESEARCH_PAPER,"Reading Is Not Using: Retrieval, Judgment, and the Design of AI Financial Research Workflows","Miao Liu, Zhizhe Liu",http://arxiv.org/abs/2608.24842v1,,,2026-08-25T17:31:25+00:00
1.0,RESEARCH_PAPER,Solving Robust POMDPs with Omega-regular Objectives via Partially Observable Stochastic Games,"Durgam Latha, Dion Reji, S. Akshay, Djordje Zikelic, Shankaranarayanan Krishna",http://arxiv.org/abs/2608.24986v1,,,2026-08-25T17:30:40+00:00
1.0,RESEARCH_PAPER,GameWAM: A World Action Model for Video Games,"Yuncheng Guo, Zhanqiu Zhang, Yiwen Guo, Weijia Li",http://arxiv.org/abs/2608.26200v1,,,2026-08-25T17:21:15+00:00
1.0,RESEARCH_PAPER,A Dual-Dimensional LLM Framework for Automated Item Incidental Content Similarity Analysis in Large-Scale Assessments,"Jing Huang, Jihong Zhang, Hua-Hua Chang",http://arxiv.org/abs/2608.24825v1,,,2026-08-25T17:07:16+00:00
1.0,RESEARCH_PAPER,Constrained Entity Selection under Partial Knowledge for LLM-Based Knowledge Graph QA,Emanuel Kitzelmann,http://arxiv.org/abs/2608.24824v1,,,2026-08-25T17:04:32+00:00
1.0,RESEARCH_PAPER,Unsupervised Post-Training of Foundation Models: A Survey,"Yijie Xu, Qianyi Cai, Huizai Yao, Yili Wang, Tianfu Wang, Cehao Yang, Xingbo Yao, Zhiyu Guo, Aiwei Liu, Xuming Hu, Weiyu Guo, Hui Xiong",http://arxiv.org/abs/2608.24982v2,,,2026-08-25T16:54:02+00:00
1.0,RESEARCH_PAPER,Strictly Causal Streaming Video Anomaly Detection with a Theoretically-Grounded State-Space Core,Yogesh Kumar,http://arxiv.org/abs/2608.24810v1,,,2026-08-25T16:52:32+00:00
1.0,RESEARCH_PAPER,FrontierChallenge: Evaluating Scientific Workflow Completion,"Liangcai Su, Zhaopeng Feng, Zhuo Chen, Zhen Zhang, Xiang Lin, Ruilin Li, Handuo Zhang, Ning Wang, Kailong Wen, Yueqi Guo, Feng Xing, Yiling Guo, Chenxiong Qian, Simon Shaolei Du, Lidong Bing, Xinyu Wang",http://arxiv.org/abs/2608.24979v1,,,2026-08-25T16:50:58+00:00
1.0,RESEARCH_PAPER,Automatic Model Card Generation Using an LLM,"Tajkia Rahman Toma, Balreet Grewal, Cor-Paul Bezemer",http://arxiv.org/abs/2608.24807v1,,,2026-08-25T16:49:37+00:00
1.0,RESEARCH_PAPER,StarHarness: Evolving Harnesses with Stratified Search for Enterprise Environments,"Esakkivel Esakkiraja, Denis Akhiyarov, Vikas Yadav, Sai Rajeswar, Patrice Bechard, Sridhar Nemala, Sagar Davasam",http://arxiv.org/abs/2608.24804v1,,,2026-08-25T16:48:05+00:00
1.0,RESEARCH_PAPER,CAFE: Self-Improving Search Agents Need Co-Evolving Feedback,"Boyang Liu, Senjie Jin, Peixin Wang, Zhangyue Yin, Yibo Wang, Yuhao Zhou, Xinbing Liang, Shizheng Zhu, Yuhui Wang, Jingqi Tong, Zhiheng Xi, Jiazheng Zhang, Clive Bai, Clarenceai, Blaze Chen, Tao Gui, Qi Zhang, Xuanjing Huang",http://arxiv.org/abs/2608.24794v1,,,2026-08-25T16:39:00+00:00
1.0,RESEARCH_PAPER,"Right Diagnoses, Decorative Reasoning:A Perturbation Audit of Medical Chain-of-Thought","Mengzhu Xu, Jifan Gao, Xia Jiang, Yaoxin Wu, Xi Long",http://arxiv.org/abs/2608.24790v1,,,2026-08-25T16:37:39+00:00
1.0,RESEARCH_PAPER,StepGuard: Learning Step-Level Guardrails with Scalable Supervision and Safety-Utility Balancing,"Zhijie Zheng, Yu Li, Chen Qian, Yuqian Fu, Yanwei Fu, Lu Sheng, Jing Shao, Dongrui Liu",http://arxiv.org/abs/2608.24777v1,,,2026-08-25T16:17:27+00:00
1.0,RESEARCH_PAPER,Ensemble of Convolutional Neural Networks for StrokePrediction: Towards Improved Diagnostic Accuracy,Md Shahriar Sajid,http://arxiv.org/abs/2608.24771v1,,,2026-08-25T16:09:53+00:00
1.0,RESEARCH_PAPER,Score-Based Ideal Observer Approximation via Denoising Score Matching for Signal-Known-Exactly Detection Tasks,Weimin Zhou,http://arxiv.org/abs/2608.24768v1,,,2026-08-25T16:05:55+00:00
1.0,RESEARCH_PAPER,Evidence Blindness in Direct Corpus Interaction: Persistent Navigation with AtlasNav,"Hongyu Guo, Zhiyu Zheng, Zhao Cao",http://arxiv.org/abs/2608.24764v1,,,2026-08-25T16:03:02+00:00
1.0,RESEARCH_PAPER,Beyond Uniform Local Isometry and Topology: FactoMap for Disentangled Representations,"Sohini Gupta, Bahareh Tolooshams",http://arxiv.org/abs/2608.24762v1,,,2026-08-25T15:59:59+00:00
1.0,RESEARCH_PAPER,RACE: Scalable Statistical Estimation of Functional Consistency in LLM Neurons,"Runyu Wang, Bo Liu, Xiaxin Zhang, Yu Han, Jiawei Cao, Xiaoye Zhang, Zhe Zhang, Yifan Yang, Peng Ping",http://arxiv.org/abs/2608.24758v1,,,2026-08-25T15:57:43+00:00
1.0,RESEARCH_PAPER,The RAT: A Unified Bayesian Model for RAG Evaluation,"Pius von Däniken, Felix Matthias Saaro, Mark Cieliebak, Jan Deriu",http://arxiv.org/abs/2608.24753v1,,,2026-08-25T15:54:30+00:00
1.0,RESEARCH_PAPER,"Method, Mind, and Morality: How People Make Sense of Artificial Intelligence","Jacy Reese Anthis, Erik Brynjolfsson, James Evans",http://arxiv.org/abs/2608.24748v1,,,2026-08-25T15:52:55+00:00
1.0,RESEARCH_PAPER,Meta$^n$: Recursive Self-Improvement through Emergent Depth,"Zae Myung Kim, Young-Jun Lee, Seungyeon Jwa, Dongyeop Kang",http://arxiv.org/abs/2608.24735v1,https://github.com/minnesotanlp/meta-n,17,2026-08-25T15:44:25+00:00
1.0,RESEARCH_PAPER,Parameter-Efficient Self-Supervised Adaptation for EEG-FM under Fixed Computational Budgets,"Meghal Dani, Stefanie Liebe",http://arxiv.org/abs/2608.24727v1,https://github.com/c3n-group/efficient-eeg-adapt,,2026-08-25T15:38:46+00:00
1.0,RESEARCH_PAPER,Enhancing Bayesian Optimization and Active Learning Through Kernel Diversity,"Heng Zhang, Haotian Xiang, Qin Lu, Konstantinos D. Polyzos, Tara Javidi",http://arxiv.org/abs/2608.24721v1,,,2026-08-25T15:35:47+00:00
1.0,RESEARCH_PAPER,Deep Learning Super Resolution for Satellite Cloud Mask Downscaling,"Angelos Georgakis, Valentina Kanaki, Giorgos Giannopoulos, Stella Girtsou, Ioannis Kontogiorgakis, Charalampos Kontoes, Kostas Philippopoulos",http://arxiv.org/abs/2608.24715v1,,,2026-08-25T15:34:18+00:00
1.0,RESEARCH_PAPER,Benchmarking AI Agents for Hardware Design Automation via MCP Tool Calling,"Leonardo Liparulo, Francesco Pierri",http://arxiv.org/abs/2608.26199v1,,,2026-08-25T15:33:50+00:00
1.0,RESEARCH_PAPER,Lifted Model Construction under Approximate Commutativity,"Malte Luttermann, Jan Speller, Tanya Braun, Marcel Gehrke, Ralf Möller",http://arxiv.org/abs/2608.24713v1,,,2026-08-25T15:32:47+00:00
1.0,RESEARCH_PAPER,Constrained Hyperparameter Optimization for Streaming Data,"Bruno Veloso, João Gama",http://arxiv.org/abs/2608.24712v1,,,2026-08-25T15:29:25+00:00
1.0,RESEARCH_PAPER,On-policy Distillation with Verifiable Reward,"Wenze Lin, Jiale Zhao, Xitai Jiang, Songde Rao, Yining Li, Shenzhi Wang, Bingxiang He, Gao Huang",http://arxiv.org/abs/2608.24696v1,https://github.com/LeapLabTHU/OPDVR,14,2026-08-25T15:21:17+00:00
1.0,RESEARCH_PAPER,Confident at the moment of action: belief miscalibration in LLM play under hidden information,Bhushan Kashinath Joshi,http://arxiv.org/abs/2608.24691v1,,,2026-08-25T15:18:18+00:00
1.0,RESEARCH_PAPER,Maia 200: A Software Defined Dataflow System for Large-scale AI Acceleration,"Sherry Xu, Marco Heddes, Jackson Peng, Tom Savell, Monica Tang, Prashant Ranjan, Jesse Benson, Ofer Dekel, Saurabh Dighe, Anupama Kurpad, Artour Levin, Matthew Mattina, George Petre, Cheng Tang, Yuan Yu, Li Zhang, Torsten Hoefler",http://arxiv.org/abs/2608.24664v1,,,2026-08-25T15:05:40+00:00
1.0,RESEARCH_PAPER,"The Invisible Editorial Layer: Formalizing Undisclosed Inference-Time Steering, Probability Placement, and the Attribution Problem in Deployed Language Models",Augusto Camargo,http://arxiv.org/abs/2608.24662v2,,,2026-08-25T15:05:19+00:00
1.0,RESEARCH_PAPER,Parason: Revealing Subtask and Trial Parallelism in LLM Reasoning,"Zhengyang Zhang, Zijian Zhang, Jiaxuan Gao, Shusheng Xu, Yi Wu, Song Han, Ligeng Zhu",http://arxiv.org/abs/2608.24658v1,,,2026-08-25T15:02:54+00:00
1.0,RESEARCH_PAPER,Simthesizer: An Agent-Driven Simulation Framework for LLM Serving Systems,"Wonung Kim, Hyunmin Choi, Minsu Kim, Jaehong Cho, Yeongwook Kim, Jongse Park",http://arxiv.org/abs/2608.24650v2,,,2026-08-25T14:58:26+00:00
1.0,RESEARCH_PAPER,Clearing the Underbrush: AI-Enhanced RF Interference Suppression,"Rahul Jain, Pierre Trepagnier, Rick Gentile, Joey Botero, Alexia Schulz",http://arxiv.org/abs/2608.24974v1,,,2026-08-25T14:55:46+00:00
1.0,RESEARCH_PAPER,Agentic AI for operating scientific instruments for nanoscale characterization,"Zahra Ayar, Marcos Penedo, Mahdi Mehdikhani, Nahid Hosseini, Prabhu Prasad Swain, Georg E. Fantner",http://arxiv.org/abs/2608.26198v1,,,2026-08-25T14:55:40+00:00
1.0,RESEARCH_PAPER,A Literate Programming Environment for Human and Machine Agents,Adam T. Burke,http://arxiv.org/abs/2608.24644v1,,,2026-08-25T14:54:24+00:00
1.0,RESEARCH_PAPER,Causal Modelling of Support Interventions for Student Competency Assessment,"Francesca Mangili, Alessandro Antonucci, Rafael Cabañas",http://arxiv.org/abs/2608.24632v1,,,2026-08-25T14:46:00+00:00
1.0,RESEARCH_PAPER,"Taming foundation model with invariance-oriented pre-training for broad-spectrum EEG analysis across signal-level, brain-state, and brain-health tasks","Yulong Dou, Han Wu, Guo Chen, Fangmao Ju, Zhiming Cui, Dinggang Shen",http://arxiv.org/abs/2608.24597v1,,,2026-08-25T14:20:02+00:00
1.0,RESEARCH_PAPER,"Pivot-and-Station Multi-Agent Path Finding: Solvability, Complexity, and Algorithms","Andrea Di Nezza, Mihir Patel, Fabio Fagnani, Sara Bernardini",http://arxiv.org/abs/2608.24585v1,,,2026-08-25T14:10:28+00:00
1.0,RESEARCH_PAPER,$\texttt{findr}$: Transparent and Fair Credit Risk Decisions through Semi-Structured Regressions,"Victor Medina-Olivares, Stefan Lessmann, Jonathan Crook",http://arxiv.org/abs/2608.24582v1,,,2026-08-25T14:08:07+00:00
1.0,RESEARCH_PAPER,PhysMLLMs: Spatial Priors for Unified Referring Segmentation and Grounded Reasoning of Images and Videos,"Siyao Yan, Bo Han, Jisheng Dang, Bimei Wang, Shude Wang, Hong Peng, Yulan Guo, Jianhuang Lai, Bin Hu, Tat-SengChua",http://arxiv.org/abs/2608.24574v1,https://github.com/tusu-code/20260121-icml2026-2.git,0,2026-08-25T14:01:59+00:00
1.0,RESEARCH_PAPER,Joint Optimization of Tool Creation and Use for Large Language Model Agents,"Zhi Rui Tam, Chieh-Yen Lin, Yun-Nung Chen, Shao-Hua Sun, Hung-yi Lee",http://arxiv.org/abs/2608.24571v1,,,2026-08-25T13:59:34+00:00
1.0,RESEARCH_PAPER,EviDx: Evidence-Aware Active Diagnosis with Scaffolded LLM Agents,"Lihang Zeng, Shaoting Zhang, Xiaofan Zhang",http://arxiv.org/abs/2608.24570v1,,,2026-08-25T13:54:30+00:00
1.0,RESEARCH_PAPER,"When ""Must"" Becomes ""Maybe"": Constraint Weakening in LLM Agent Workflows","Yiheng Sun, Huifei Wang, Yancheng Zhu, Zhenyu Li, Zebin Zhao, Yifan Yuan",http://arxiv.org/abs/2608.24569v1,,,2026-08-25T13:51:52+00:00
1.0,RESEARCH_PAPER,Across the Loss Landscape with Progressive Growth,"Paul Caillon, Christophe Cerisara, Alexandre Allauzen",http://arxiv.org/abs/2608.24568v1,https://github.com/p0lcAi/Across-the-Loss-Landscape,0,2026-08-25T13:50:48+00:00
1.0,RESEARCH_PAPER,COCI: Conference Organisers and Content Identifier,"Angelo Salatino, Francesco Osborne, Alexis Vizcaino, Aliaksandr Birukou, Enrico Motta",http://arxiv.org/abs/2608.24559v1,,,2026-08-25T13:43:53+00:00
1.0,RESEARCH_PAPER,StrokeGuard: A Multi-Agent Guided System for Prehospital Stroke Assessment,"Wentao Yang, Zhenye Xu, Ruoyi Li, Musen Zhang, Yao Guo",http://arxiv.org/abs/2608.24555v1,,,2026-08-25T13:39:30+00:00
1.0,RESEARCH_PAPER,FraudBench: Protocol-Sensitive Benchmarking of Adversarial Robustness for Financial Risk Assessment,"Xitong Zeng, Zhaoge Bi, Yitian Yang, Huaming Chen, Quan Z. Sheng",http://arxiv.org/abs/2608.24551v1,,,2026-08-25T13:36:42+00:00
1.0,RESEARCH_PAPER,Discovering Adaptive Transmission Programs for Collective Innovation,"Cédric Colas, Jérémy Perez, Eleni Nisioti, Akhilesh Mocherla, Pierre-Yves Oudeyer, Clément Moulin-Frier, Maxime Derex",http://arxiv.org/abs/2608.24545v1,,,2026-08-25T13:34:03+00:00
1.0,RESEARCH_PAPER,Neurosymbolic Alignment for Physiologically-Safe Clinical Language Models,"Abdulhady Abas Abdullah, Erik Cambria, Milena Zivkovic",http://arxiv.org/abs/2608.24534v1,,,2026-08-25T13:20:03+00:00
1.0,RESEARCH_PAPER,LumiXAI: A Modular Full-Stack Framework for Feature Attribution,"Alfio Ferrara, Lorenzo Gatta, Sergio Picascia, Elisabetta Rocchetti",http://arxiv.org/abs/2608.24524v1,,,2026-08-25T13:11:14+00:00
1.0,RESEARCH_PAPER,PeakBench: Benchmarking Resource-Aware Tool Invocation in LLM Agents,"Zhi-Kai Chen, Xu-Xiang Zhong, Song-Yan Li, De-Chuan Zhan, Han-Jia Ye",http://arxiv.org/abs/2608.24509v1,https://github.com/Czzzk/Staggering-the-Peaks,,2026-08-25T12:56:08+00:00
1.0,RESEARCH_PAPER,Scalable and Versatile Identification for Hierarchical Structural Causal Models: A New Look at Project STAR,"Janis Aiad, Aghiles Drali, Aymen El Ouadrhiri, Anass Ettahiri, Yasser Oufqir, Simon Patry, David Cortes, Marianne Clausel, Emilie Devijver",http://arxiv.org/abs/2608.24500v1,,,2026-08-25T12:47:24+00:00
1.0,RESEARCH_PAPER,When Do Supervised UQ Ensembles Improve LLM Hallucination Detection? A Robustness Study,"Mohit Singh Chauhan, Vipin Gyanchandani, Dylan Bouchard",http://arxiv.org/abs/2608.24492v1,,,2026-08-25T12:43:07+00:00
1.0,RESEARCH_PAPER,Beyond Static Interpretability: Anticipating Post-SFT Mechanisms from Pre-SFT Parameters for Better Tuning,"Hang Chen, Jiaying Zhu, Wenya Wang",http://arxiv.org/abs/2608.24482v1,,,2026-08-25T12:28:55+00:00
1.0,RESEARCH_PAPER,Implicit Q-learning-bootstrapped ant colony optimization for maritime moving-target observation scheduling with agile satellites,"He Wang, Junyu Wu, Yeye Liu, Yifan Zhou, Jie Zhang, Hui Li, Yanjie Song, Liang Li",http://arxiv.org/abs/2608.24471v1,,,2026-08-25T12:17:25+00:00
1.0,RESEARCH_PAPER,Reinforcement Learning-Guided Evolutionary Policy Optimization for Preference-Adjustable Heterogeneous Agile Earth Observation Satellite Scheduling,"He Wang, Junyu Wu, Hui Li, Yanjie Song, Witold Pedrycz, Liang Li",http://arxiv.org/abs/2608.24470v1,,,2026-08-25T12:16:28+00:00
1.0,RESEARCH_PAPER,HMGCLIP: Heterogeneous Multi-Granularity Contrastive Learning for E-commerce Representation Learning,"Qiuyu Zhu, Yi Gao, Zhichao Wan, Mingyang Ma",http://arxiv.org/abs/2608.24467v1,,,2026-08-25T12:15:05+00:00
1.0,RESEARCH_PAPER,Mahalanobis-Based Multi-Head Attention for Complex State Propagation,Xiaohe Li,http://arxiv.org/abs/2608.24462v1,,,2026-08-25T12:13:28+00:00
1.0,RESEARCH_PAPER,A Behavior-Guided Online Probabilistic Forecasting Method for Electric vehicle Charging Loads,"Chenghan Li, Qingxiang Liu, Yinliang Xu, Yuxuan Liang",http://arxiv.org/abs/2608.24441v1,,,2026-08-25T11:57:06+00:00
1.0,RESEARCH_PAPER,Evaluating Deep Multivariate Imputation Models on Wearable Device Data,"Skye Goodman, Roussel Desmond Nzoyem, Leandro Junges, Peter Kissack, Yasser Qureshi, Amberly Brigden, Jeff Clark, Nawid Keshtmand",http://arxiv.org/abs/2608.24436v1,,,2026-08-25T11:48:12+00:00
1.0,RESEARCH_PAPER,Partial Identification under Causal Orders by Linear Programming,"Eric Rossetto, Alessandro Antonucci",http://arxiv.org/abs/2608.24427v1,,,2026-08-25T11:42:38+00:00
1.0,RESEARCH_PAPER,Resource-Efficient Pruning for Transformer via Low-Rank Importance Estimation,"Peng Liu, Huibing Zeng, Yiqun Zhang, Yang Yi, Jigang Wu",http://arxiv.org/abs/2608.24973v1,,,2026-08-25T11:36:01+00:00
1.0,RESEARCH_PAPER,A Judge Should Know What Changed:Construct Validity for LLM-as-a-Judge Evaluation,"Jianlin Chen, Wenhui Chen, Ziyao Lin, Chi Man Vong",http://arxiv.org/abs/2608.24419v1,,,2026-08-25T11:32:54+00:00
1.0,RESEARCH_PAPER,ResiSpec: Enhancing Multi-Candidate Speculative Sampling via Residual Distribution Shaping,"Zhi-Kai Chen, Jun-Jie Tao, Wei-Xiang Mao, De-Chuan Zhan, Han-Jia Ye",http://arxiv.org/abs/2608.24411v1,https://github.com/Czzzk/Resispec,,2026-08-25T11:25:55+00:00
1.0,RESEARCH_PAPER,Multilevel Fair Allocation under Additive Preferences,"Maxime Lucet, Nawal Benabbou, Aurélie Beynier, Nicolas Maudet",http://arxiv.org/abs/2608.24400v1,,,2026-08-25T11:03:32+00:00
1.0,RESEARCH_PAPER,Equivariant Covariance Tensors: Guaranteed SPD Uncertainty for Tensor-Valued Geometric Learning,"Ruihan Liu, Yu Ji, Jianbo Yu, Shifu Yan, Qingchao Jiang",http://arxiv.org/abs/2608.24386v1,,,2026-08-25T10:46:47+00:00
1.0,RESEARCH_PAPER,Markerless Pose Estimation for Resistance Training Technique Assessment,"Joseph Turner, Jeff Clark, Nawid Keshtmand",http://arxiv.org/abs/2608.24384v1,,,2026-08-25T10:44:05+00:00
1.0,RESEARCH_PAPER,Do Recipes Have Personas? Characterizing and Generating Creator Style in Attributed Procedural Graphs,Lei Jiang,http://arxiv.org/abs/2608.24369v1,,,2026-08-25T10:28:06+00:00
1.0,RESEARCH_PAPER,From State to Action: OODA-Tool for Reliable Multi-Turn Tool Use,"Rongfeng Guo, Yinxuan Huang, Yusen Wu, Maoqing Zhong, Yunlu Chen, Meng Tang, Teng Long, Vincent Tao Hu",http://arxiv.org/abs/2608.24368v2,,,2026-08-25T10:27:25+00:00
1.0,RESEARCH_PAPER,Adaptive Influence Graphs for Failure Attribution in Multi-Agent Systems,"Yarden Bakish, Amir Dudai, Roy Ganz, Oren Nuriel, Elad Ben Avraham, Mor Shpigel Nacson, Ron Litman",http://arxiv.org/abs/2608.24361v1,,,2026-08-25T10:18:19+00:00
